Title,Company,Date Posted,Experience,Skills/Desc,Link
"Senior Managing Consultant, Delivery, Data & Services at MasterCard",View Jobs at MasterCard,"Senior Managing Consultant, Delivery, Data & Services at MasterCardView Jobs in ICT / Telecommunication/View Jobs at MasterCard:Sep 27, 2021Deadline:Not specifiedSaveEmail",,N/A,https://www.myjobmag.co.ke/job/senior-managing-consultant-delivery-data-services-mastercard
Data Scientist. at African Population And Health Research Center (APHRC),View Jobs at African Population And Health Research Center (APHRC),"Data Scientist. at African Population And Health Research Center (APHRC)View Jobs in NGO / Non-Profit Associations/View Jobs at African Population And Health Research Center (APHRC):Sep 27, 2021Deadline:Not specifiedSaveEmail",in visualizing/presenting data for stakeholders and the use of relevant data science tools kit.,N/A,https://www.myjobmag.co.ke/job/data-scientist-african-population-and-health-research-center-aphrc
ERP Data Migration Specialist at International Rescue Committee,View Jobs at International Rescue Committee,"ERP Data Migration Specialist at International Rescue CommitteeView Jobs in NGO / Non-Profit Associations/View Jobs at International Rescue Committee:Sep 23, 2021Deadline:Not specifiedSaveEmail",in the NGO sector in the delivery of systems across varying IT infrastructure and low/intermittent bandwidth scenarios,N/A,https://www.myjobmag.co.ke/job/erp-data-migration-specialist-international-rescue-committee
Data Analytics 3 at Abt Associates,View Jobs at Abt Associates,"Data Analytics 3 at Abt AssociatesView Jobs in Consulting/View Jobs at Abt Associates:Sep 22, 2021Deadline:Not specifiedSaveEmail",5 years,N/A,https://www.myjobmag.co.ke/job/data-analytics-3-abt-associates
Data Analyst Consultant at This Ability,View Jobs at This Ability,"Data Analyst Consultant at This AbilityView Jobs in NGO / Non-Profit Associations/View Jobs at This Ability:Sep 21, 2021Deadline:Sep 27, 2021SaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-analyst-consultant-this-ability
Data Administrator/ Tracing Secretary at International Committee of the Red Cross (ICRC),View Jobs at International Committee of the Red Cross (ICRC),"Data Administrator/ Tracing Secretary at International Committee of the Red Cross (ICRC)View Jobs in Healthcare / Medical/View Jobs at International Committee of the Red Cross (ICRC):Sep 20, 2021Deadline:Not specifiedSaveEmail",2 years,N/A,https://www.myjobmag.co.ke/job/data-administrator-tracing-secretary-international-committee-of-the-red-cross-icrc
Supervisor (SUP) – Data Integration and Architecture at Kenya Revenue Authority (KRA),View Jobs at Kenya Revenue Authority (KRA),"Supervisor (SUP) – Data Integration and Architecture at Kenya Revenue Authority (KRA)View Jobs in Government/View Jobs at Kenya Revenue Authority (KRA):Sep 17, 2021Deadline:Sep 20, 2021SaveEmail",3 years,N/A,https://www.myjobmag.co.ke/job/supervisor-sup-data-integration-and-architecture-kenya-revenue-authority-kra
Assistant Manager – Enterprise Data & Analytics Architecture at Kenya Revenue Authority (KRA),View Jobs at Kenya Revenue Authority (KRA),"Assistant Manager – Enterprise Data & Analytics Architecture at Kenya Revenue Authority (KRA)View Jobs in Government/View Jobs at Kenya Revenue Authority (KRA):Sep 17, 2021Deadline:Sep 20, 2021SaveEmail",in business capability modelling and technical and solution architecture development.,N/A,https://www.myjobmag.co.ke/job/assistant-manager-enterprise-data-analytics-architecture-kenya-revenue-authority-kra
Data Scientist/Engineer (East Africa) at CURE International,View Jobs at CURE International,"Data Scientist/Engineer (East Africa) at CURE InternationalView Jobs in Healthcare / Medical/View Jobs at CURE International:Sep 16, 2021Deadline:Not specifiedSaveEmail",working with and creating data architectures.,N/A,https://www.myjobmag.co.ke/job/data-scientist-engineer-east-africa-cure-international
Data Platform Product Owner at Old Mutual Kenya,View Jobs at Old Mutual Kenya,"Data Platform Product Owner at Old Mutual KenyaView Jobs in Banking / Financial Services/View Jobs at Old Mutual Kenya:Sep 16, 2021Deadline:Not specifiedSaveEmail",in agile development and using development tools,N/A,https://www.myjobmag.co.ke/job/data-platform-product-owner-old-mutual-kenya
Data and Research Analyst (Remote) at Nourishing Africa,View Jobs at Nourishing Africa,"Data and Research Analyst (Remote) at Nourishing AfricaView Jobs in Agriculture / Agro-Allied/View Jobs at Nourishing Africa:Sep 15, 2021Deadline:Sep 30, 2021SaveEmail",working with diverse populations,N/A,https://www.myjobmag.co.ke/job/data-and-research-analyst-remote-nourishing-africa
Principal Data Architect at Safaricom Kenya,View Jobs at Safaricom Kenya,"Principal Data Architect at Safaricom KenyaView Jobs in ICT / Telecommunication/View Jobs at Safaricom Kenya:Sep 15, 2021Deadline:Sep 22, 2021SaveEmail",with Oracle Database technologies.,N/A,https://www.myjobmag.co.ke/job/principal-data-architect-safaricom-kenya
"Engineer, Data centre Operations at Safaricom Kenya",View Jobs at Safaricom Kenya,"Engineer, Data centre Operations at Safaricom KenyaView Jobs in ICT / Telecommunication/View Jobs at Safaricom Kenya:Sep 13, 2021Deadline:Not specifiedSaveEmail",,N/A,https://www.myjobmag.co.ke/job/engineer-data-centre-operations-safaricom-kenya
Data Analyst – Earth Ranger System at Northern Rangelands Trust,View Jobs at Northern Rangelands Trust,"Data Analyst – Earth Ranger System at Northern Rangelands TrustView Jobs in NGO / Non-Profit Associations/View Jobs at Northern Rangelands Trust:Sep 13, 2021Deadline:Sep 22, 2021SaveEmail","in SQL and ACCESS databases, GIS (ArcGIS, QGIS) and ability to create reports with effective visualization and communication will be an added advantage.",N/A,https://www.myjobmag.co.ke/job/data-analyst-earth-ranger-system-northern-rangelands-trust
Regional Data and Power Platform Engineer at Elizabeth Glaser,View Jobs at Elizabeth Glaser,"Regional Data and Power Platform Engineer at Elizabeth GlaserView Jobs in NGO / Non-Profit Associations/View Jobs at Elizabeth Glaser:Sep 9, 2021Deadline:Not specifiedSaveEmail",with Azure Data Factory and Azure data engineering,N/A,https://www.myjobmag.co.ke/job/regional-data-and-power-platform-engineer-elizabeth-glaser
Digital Rights And Data Equity Specialist at Thomson Reuters,View Jobs at Thomson Reuters,"Digital Rights And Data Equity Specialist at Thomson ReutersView Jobs in ICT / Telecommunication/View Jobs at Thomson Reuters:Sep 8, 2021Deadline:Not specifiedSaveEmail",of working independently and as part of globally diverse and distributed team,N/A,https://www.myjobmag.co.ke/job/digital-rights-and-data-equity-specialist-thomson-reuters
Data Engineer at CarePay Ltd,View Jobs at CarePay Ltd,"Data Engineer at CarePay LtdView Jobs in Healthcare / Medical/View Jobs at CarePay Ltd:Sep 7, 2021Deadline:Not specifiedSaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-engineer-carepay-ltd
Data Scientist at CarePay Ltd,View Jobs at CarePay Ltd,"Data Scientist at CarePay LtdView Jobs in Healthcare / Medical/View Jobs at CarePay Ltd:Sep 7, 2021Deadline:Not specifiedSaveEmail","working in a highly competitive, international business environment",N/A,https://www.myjobmag.co.ke/job/data-scientist-carepay-ltd
Data Engineer at Absa Bank Limited,View Jobs at Absa Bank Limited,"Data Engineer at Absa Bank LimitedView Jobs in Banking / Financial Services/View Jobs at Absa Bank Limited:Sep 7, 2021Deadline:Not specifiedSaveEmail",in object-oriented programing/function scripting language is an added advantage,N/A,https://www.myjobmag.co.ke/job/data-engineer-absa-bank-limited
Data Scientist at Family Bank Ltd,View Jobs at Family Bank Ltd,"Data Scientist at Family Bank LtdView Jobs in Banking / Financial Services/View Jobs at Family Bank Ltd:Sep 3, 2021Deadline:Sep 10, 2021SaveEmail",in A/B testing and other statistical techniques to rigorously test models before their deployment.,N/A,https://www.myjobmag.co.ke/job/data-scientist-family-bank-ltd
Data Solutions Analyst at Nithio,View Jobs at Nithio,"Data Solutions Analyst at NithioView Jobs in Engineering / Technical/View Jobs at Nithio:Aug 31, 2021Deadline:Not specifiedSaveEmail","working on or adjacent to core finance workflows including corporate and SME due diligence, financial modeling, credit risk assessments, portfolio management, etc.",N/A,https://www.myjobmag.co.ke/job/data-solutions-analyst-nithio
HR Data Entry & Support – Short Term Contract at SNV Netherlands Development Organisation,View Jobs at SNV Netherlands Development Organisation,"HR Data Entry & Support – Short Term Contract at SNV Netherlands Development OrganisationView Jobs in NGO / Non-Profit Associations/View Jobs at SNV Netherlands Development Organisation:Aug 30, 2021Deadline:Not specifiedSaveEmail",,N/A,https://www.myjobmag.co.ke/job/hr-data-entry-support-short-term-contract-snv-netherlands-development-organisation
Data Engineer at Techsavanna Technology Limited,View Jobs at Techsavanna Technology Limited,"Data Engineer at Techsavanna Technology LimitedView Jobs in ICT / Telecommunication/View Jobs at Techsavanna Technology Limited:Aug 25, 2021Deadline:Not specifiedSaveEmail",in deploying and managing Machine Learning models at scale.,N/A,https://www.myjobmag.co.ke/job/data-engineer-techsavanna-technology-limited-2
Part-time Technical Data Processor - KOSAP Facilities at SNV Netherlands Development Organisation,View Jobs at SNV Netherlands Development Organisation,"Part-time Technical Data Processor - KOSAP Facilities at SNV Netherlands Development OrganisationView Jobs in NGO / Non-Profit Associations/View Jobs at SNV Netherlands Development Organisation:Aug 25, 2021Deadline:Not specifiedSaveEmail",,N/A,https://www.myjobmag.co.ke/job/part-time-technical-data-processor-kosap-facilities-snv-netherlands-development-organisation
Data Analyst at Watu Credit Limited,View Jobs at Watu Credit Limited,"Data Analyst at Watu Credit LimitedView Jobs in Banking / Financial Services/View Jobs at Watu Credit Limited:Aug 23, 2021Deadline:Not specifiedSaveEmail",with non-relational DB or Big data,N/A,https://www.myjobmag.co.ke/job/data-analyst-watu-credit-limited
Accountant - Accounts Payable (Africa Data Centres) at Liquid Intelligent Technologies,View Jobs at Liquid Intelligent Technologies,"Accountant - Accounts Payable (Africa Data Centres) at Liquid Intelligent TechnologiesView Jobs in ICT / Telecommunication/View Jobs at Liquid Intelligent Technologies:Aug 23, 2021Deadline:Not specifiedSaveEmail",4 years,N/A,https://www.myjobmag.co.ke/job/accountant-accounts-payable-africa-data-centres-liquid-intelligent-technologies-1
Business Analysts – Data & Analytics (10 positions) at Deloitte Consulting,View Jobs at Deloitte Consulting,"Business Analysts – Data & Analytics (10 positions) at Deloitte ConsultingView Jobs in Consulting/View Jobs at Deloitte Consulting:Aug 20, 2021Deadline:Not specifiedSaveEmail","in visual communication of analysis (e.g. Tableau, Qlikview, Qlik Sense, Power BI) is an added advantage.",N/A,https://www.myjobmag.co.ke/job/business-analysts-data-analytics-10-positions-deloitte-consulting
Data Engineer at Techsavanna Technology Limited,View Jobs at Techsavanna Technology Limited,"Data Engineer at Techsavanna Technology LimitedView Jobs in ICT / Telecommunication/View Jobs at Techsavanna Technology Limited:Aug 19, 2021Deadline:Not specifiedSaveEmail",in deploying and managing Machine Learning models at scale.,N/A,https://www.myjobmag.co.ke/job/data-engineer-techsavanna-technology-limited-1
Data Engineer at Techsavanna Technology Limited,View Jobs at Techsavanna Technology Limited,"Data Engineer at Techsavanna Technology LimitedView Jobs in ICT / Telecommunication/View Jobs at Techsavanna Technology Limited:Aug 19, 2021Deadline:Not specifiedSaveEmail",in deploying and managing Machine Learning models at scale.,N/A,https://www.myjobmag.co.ke/job/data-engineer-techsavanna-technology-limited
Data Collector at Yara International,View Jobs at Yara International,"Data Collector at Yara InternationalView Jobs in Manufacturing / Production / FMCG/View Jobs at Yara International:Aug 19, 2021Deadline:Aug 31, 2021SaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-collector-yara-international
Data & Analytics Specialist-Corporate at Britam,View Jobs at Britam,"Data & Analytics Specialist-Corporate at BritamView Jobs in Banking / Financial Services/View Jobs at Britam:Aug 18, 2021Deadline:Aug 24, 2021SaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-analytics-specialist-corporate-britam
Data & Analytics Specialist-Innovation at Britam,View Jobs at Britam,"Data & Analytics Specialist-Innovation at BritamView Jobs in Banking / Financial Services/View Jobs at Britam:Aug 18, 2021Deadline:Aug 24, 2021SaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-analytics-specialist-innovation-britam
Data & Analytics Specialist-Retail at Britam,View Jobs at Britam,"Data & Analytics Specialist-Retail at BritamView Jobs in Banking / Financial Services/View Jobs at Britam:Aug 18, 2021Deadline:Aug 24, 2021SaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-analytics-specialist-retail-britam
Data Analyst  at Rose Avenue Group,View Jobs at Rose Avenue Group,"Data Analyst  at Rose Avenue GroupView Jobs in Consulting/View Jobs at Rose Avenue Group:Aug 17, 2021Deadline:Aug 31, 2021SaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-analyst-rose-avenue-group
Data Platform Product Owner (ROA) - Nairobi at Old Mutual Kenya,View Jobs at Old Mutual Kenya,"Data Platform Product Owner (ROA) - Nairobi at Old Mutual KenyaView Jobs in Banking / Financial Services/View Jobs at Old Mutual Kenya:Aug 12, 2021Deadline:Not specifiedSaveEmail",in agile development and using development tools,N/A,https://www.myjobmag.co.ke/job/data-platform-product-owner-roa-nairobi-old-mutual-kenya
Data and Systems Analyst (Kenya) at Nova Pioneer,View Jobs at Nova Pioneer,"Data and Systems Analyst (Kenya) at Nova PioneerView Jobs in Education / Teaching/View Jobs at Nova Pioneer:Aug 12, 2021Deadline:Not specifiedSaveEmail",,N/A,https://www.myjobmag.co.ke/job/data-and-systems-analyst-kenya-nova-pioneer
Data and Information Systems Advisor at Mercy Corps,View Jobs at Mercy Corps,"Data and Information Systems Advisor at Mercy CorpsView Jobs in NGO / Non-Profit Associations/View Jobs at Mercy Corps:Aug 12, 2021Deadline:Aug 26, 2021SaveEmail","working with Government of Kenya and bilateral/multi-lateral donor agencies, preferably USAID/USG funded projects;",N/A,https://www.myjobmag.co.ke/job/data-and-information-systems-advisor-mercy-corps
Senior Data Scientist at Apollo Agriculture,View Jobs at Apollo Agriculture,"Senior Data Scientist at Apollo AgricultureView Jobs in Banking / Financial Services/View Jobs at Apollo Agriculture:Aug 12, 2021Deadline:Not specifiedSaveEmail","with cloud platforms (AWS, Azure, etc.)",N/A,https://www.myjobmag.co.ke/job/senior-data-scientist-apollo-agriculture
Data Analyst at Apollo Agriculture,View Jobs at Apollo Agriculture,"Data Analyst at Apollo AgricultureView Jobs in Banking / Financial Services/View Jobs at Apollo Agriculture:Aug 12, 2021Deadline:Not specifiedSaveEmail","d in one or more of the following tools: SQL, Python (pandas, numpy, scikit), PowerBI, Tableau, or other Business Intelligence tools",N/A,https://www.myjobmag.co.ke/job/data-analyst-apollo-agriculture
